id,label,dir,first_ms,last_ms,frames,text,repr_id
54,contact-c3b0,0054-contact-c3b0,110866,110900,2,CON: C23 / TRAGABOLAS 1,54
55,contact-c3b1,0055-contact-c3b1,113383,113383,1,CON: C33 / BUMPER 1,55
56,contact-c3b2,0056-contact-c3b2,115900,115900,1,CON: C32 / DIANA 1,56
57,contact-c3b3,0057-contact-c3b3,118400,118400,1,CON: C35 / BUMPER 3,57
58,contact-c3b4,0058-contact-c3b4,120916,120916,1,CON: C34 / BUMPER 2,58
59,contact-c3b5,0059-contact-c3b5,123416,123416,1,CON: C37 / BUMPER 5,59
60,contact-c3b6,0060-contact-c3b6,125933,125933,1,CON: C36 / BUMPER 4,60
61,contact-c3b7,0061-contact-c3b7,128416,128450,2,CON: C40 / ENTRADA RAMPA 1,61
62,contact-c4b0,0062-contact-c4b0,130949,130949,1,CON: C44 / JUPITER 1,62
63,contact-c4b1,0063-contact-c4b1,133466,133466,1,CON: C45 / JUPITER 2,63
64,contact-c4b2,0064-contact-c4b2,135983,135983,1,CON: C46 / JUPITER 3,64
65,contact-c4b3,0065-contact-c4b3,138483,138483,1,CON: C39 / ENTRADA RAMPA 2,65
66,contact-c4b4,0066-contact-c4b4,140999,140999,1,CON: C38 / DIANA 2,66
67,contact-c4b5,0067-contact-c4b5,143499,143499,1,CON: C48 / PASILLO 10,67
68,contact-c4b6,0068-contact-c4b6,145999,146016,2,CON: C49 / MEDIA RAMPA 1,68
69,contact-c4b7,0069-contact-c4b7,148499,148533,2,CON: C50 / ENTRADA JUPITER,69
70,contact-c5b0,0070-contact-c5b0,150899,150899,1,CON: C47 / SALIDA RAMPA 2,70
71,contact-c5b1,0071-contact-c5b1,153399,153399,1,CON: C43 / PASILLO 9,71
72,contact-c5b2,0072-contact-c5b2,155899,155933,2,CON: C42 / PASILLO 8,72
73,contact-c5b3,0073-contact-c5b3,158399,158433,2,CON: C41 / PASILLO 7,73
74,cabinet-coin,0074-cabinet-coin,160966,160966,1,CON: C3 / MONEDERO,74
75,cabinet-tilt,0075-cabinet-tilt,163533,163533,1,CON: C20 / PENDULO DE FALTA,75
