id,label,dir,first_ms,last_ms,frames,text,repr_id
4554,score-ball-3-in-play,4554-score-ball-3-in-play,1334100,1334100,1,,208
4555,score-ball-3-in-play,4555-score-ball-3-in-play,1334183,1334183,1,,13
4556,score-ball-3-in-play,4556-score-ball-3-in-play,1334233,1334233,1,,208
4557,score-ball-3-in-play,4557-score-ball-3-in-play,1334316,1334316,1,,13
4558,score-ball-3-in-play,4558-score-ball-3-in-play,1334383,1334383,1,,208
4559,score-ball-3-in-play,4559-score-ball-3-in-play,1334466,1334466,1,,13
4560,score-ball-3-in-play,4560-score-ball-3-in-play,1334516,1334516,1,,208
4561,score-ball-3-in-play,4561-score-ball-3-in-play,1334600,1334600,1,,13
4562,score-ball-3-in-play,4562-score-ball-3-in-play,1334650,1334650,1,,208
4563,score-ball-3-in-play,4563-score-ball-3-in-play,1334733,1334733,1,,13
4564,score-ball-3-in-play,4564-score-ball-3-in-play,1334783,1334783,1,,208
4565,score-ball-3-in-play,4565-score-ball-3-in-play,1334850,1335083,2,1 2 / JUGADOR BOLA,4565
4566,score-ball-3-in-play,4566-score-ball-3-in-play,1335116,1335116,1,,3
4567,score-ball-3-in-play,4567-score-ball-3-in-play,1335150,1335150,1,,590
4568,score-ball-3-in-play,4568-score-ball-3-in-play,1335250,1335250,1,,591
4569,score-ball-3-in-play,4569-score-ball-3-in-play,1335400,1335400,1,,590
4570,score-ball-3-in-play,4570-score-ball-3-in-play,1335500,1335500,1,,591
4571,score-ball-3-in-play,4571-score-ball-3-in-play,1335633,1335766,4,,591
4572,score-ball-3-in-play,4572-score-ball-3-in-play,1335900,1335900,1,,590
4573,score-ball-3-in-play,4573-score-ball-3-in-play,1336016,1336016,1,,591
4574,score-ball-3-in-play,4574-score-ball-3-in-play,1336150,1336150,1,,590
4575,score-ball-3-in-play,4575-score-ball-3-in-play,1336250,1336250,1,,591
4576,score-ball-3-in-play,4576-score-ball-3-in-play,1336400,1336400,1,,590
4577,score-ball-3-in-play,4577-score-ball-3-in-play,1336416,1341050,40,1 2 / JUGADOR BOLA,4577
4578,score-ball-3-in-play,4578-score-ball-3-in-play,1341083,1341083,1,,3
4579,score-ball-3-in-play,4579-score-ball-3-in-play,1341100,1341100,1,,13
4580,score-ball-3-in-play,4580-score-ball-3-in-play,1341166,1341166,1,,208
4581,score-ball-3-in-play,4581-score-ball-3-in-play,1341233,1341233,1,,13
